video_name,camera_id,frame,timestamp_rel,timestamp_abs,track_id,x1,y1,x2,y2,bbox_area
exam scene1.mp4,0,587,19.53333333333333,2025-12-26 22:14:41.206333,80,286,83,324,134,1938
exam scene1.mp4,0,587,19.53333333333333,2025-12-26 22:14:41.206333,81,262,0,299,49,1813
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,2,497,203,572,321,8850
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,3,95,34,138,89,2365
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,5,253,239,338,334,8075
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,9,246,160,313,241,5427
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,56,434,127,497,178,3213
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,70,342,125,420,182,4446
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,71,248,92,317,179,6003
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,80,286,83,324,134,1938
exam scene1.mp4,0,588,19.566666666666666,2025-12-26 22:14:42.061214,81,262,0,299,49,1813
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,2,497,203,572,321,8850
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,3,95,34,138,89,2365
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,5,252,239,338,334,8170
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,9,246,160,313,241,5427
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,56,434,127,497,178,3213
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,70,342,125,420,182,4446
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,71,248,92,317,179,6003
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,80,286,83,324,134,1938
exam scene1.mp4,0,589,19.6,2025-12-26 22:14:42.847437,81,262,0,299,49,1813
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,2,497,203,572,321,8850
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,3,95,34,138,89,2365
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,5,253,239,338,334,8075
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,9,246,160,313,241,5427
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,56,434,127,497,178,3213
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,70,342,125,420,182,4446
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,71,248,93,316,179,5848
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,80,286,83,324,134,1938
exam scene1.mp4,0,590,19.633333333333333,2025-12-26 22:14:43.654112,81,261,0,299,49,1862
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.442457,2,497,203,572,321,8850
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.442457,3,95,34,138,89,2365
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.442457,5,253,239,338,334,8075
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.442457,9,245,159,314,241,5658
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.442457,56,434,127,497,178,3213
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.442457,70,342,125,420,182,4446
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.456215,71,247,93,316,179,5934
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.456215,80,286,83,324,134,1938
exam scene1.mp4,0,591,19.666666666666668,2025-12-26 22:14:44.456215,81,261,0,299,49,1862
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,2,497,203,572,321,8850
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,3,95,34,138,89,2365
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,5,253,239,338,334,8075
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,9,245,159,314,242,5727
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,56,434,127,497,178,3213
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,70,342,124,420,182,4524
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,71,248,93,316,179,5848
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,80,286,83,324,134,1938
exam scene1.mp4,0,592,19.7,2025-12-26 22:14:45.255145,81,261,0,299,49,1862
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,2,497,203,572,321,8850
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,3,95,34,138,89,2365
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,5,252,239,338,334,8170
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,9,245,158,314,242,5796
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,56,433,126,498,178,3380
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,70,342,125,420,182,4446
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,71,248,93,316,179,5848
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,80,286,83,324,134,1938
exam scene1.mp4,0,593,19.733333333333334,2025-12-26 22:14:46.161342,81,261,0,299,49,1862
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,2,497,203,572,321,8850
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,3,95,34,138,89,2365
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,5,252,239,338,334,8170
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,9,245,158,314,242,5796
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,56,434,126,497,178,3276
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,70,342,125,420,182,4446
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,71,248,93,316,179,5848
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,80,286,83,324,134,1938
exam scene1.mp4,0,594,19.766666666666666,2025-12-26 22:14:47.032162,81,261,0,299,49,1862
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.829745,2,497,202,572,321,8925
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,3,95,34,138,89,2365
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,5,252,239,338,334,8170
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,9,245,158,314,243,5865
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,56,433,126,498,178,3380
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,70,342,125,420,182,4446
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,71,249,93,316,179,5762
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,80,286,83,324,134,1938
exam scene1.mp4,0,595,19.8,2025-12-26 22:14:47.844979,81,261,0,299,49,1862
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,2,497,202,572,321,8925
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,3,95,34,138,89,2365
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,5,252,239,338,334,8170
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,9,245,158,314,243,5865
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,56,434,126,497,178,3276
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,70,342,125,420,182,4446
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,71,249,93,316,179,5762
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,80,286,83,324,134,1938
exam scene1.mp4,0,596,19.833333333333332,2025-12-26 22:14:48.722957,81,261,0,298,49,1813
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,2,497,202,572,321,8925
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,3,95,34,138,89,2365
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,5,253,240,338,334,7990
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,9,245,158,314,243,5865
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,56,434,126,497,178,3276
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,70,342,124,420,182,4524
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,71,250,93,316,179,5676
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,80,286,83,324,134,1938
exam scene1.mp4,0,597,19.866666666666667,2025-12-26 22:14:49.595009,81,261,0,298,49,1813
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,2,497,202,572,321,8925
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,3,95,34,138,89,2365
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,5,253,240,338,334,7990
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,9,245,158,314,243,5865
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,56,433,126,498,178,3380
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,70,342,124,420,182,4524
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,71,250,93,316,178,5610
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,80,286,83,324,134,1938
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,81,261,0,298,49,1813
exam scene1.mp4,0,598,19.9,2025-12-26 22:14:50.440876,84,341,125,420,231,8374
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,2,497,202,572,321,8925
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,3,95,34,138,89,2365
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,5,252,240,338,334,8084
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,9,245,158,314,243,5865
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,56,433,126,498,178,3380
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,70,342,125,420,182,4446
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,71,251,93,317,178,5610
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,80,286,83,324,134,1938
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,81,261,0,298,49,1813
exam scene1.mp4,0,599,19.933333333333334,2025-12-26 22:14:51.309786,84,341,125,420,231,8374
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,2,497,202,572,321,8925
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,3,95,34,138,89,2365
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,5,253,240,338,334,7990
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,9,245,158,314,243,5865
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,56,433,126,498,178,3380
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,70,342,125,420,182,4446
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,71,251,94,317,178,5544
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,80,286,83,324,134,1938
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,81,261,0,298,49,1813
exam scene1.mp4,0,600,19.966666666666665,2025-12-26 22:14:52.163803,84,342,125,420,231,8268
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,2,497,202,572,321,8925
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,3,95,34,138,89,2365
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,5,253,240,338,334,7990
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,9,245,158,314,243,5865
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,56,434,126,497,178,3276
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,70,342,124,420,182,4524
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,71,251,94,317,178,5544
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,80,286,83,324,134,1938
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,81,260,0,298,49,1862
exam scene1.mp4,0,601,20.0,2025-12-26 22:14:53.033631,84,342,125,420,231,8268
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,2,497,202,572,321,8925
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,3,95,34,138,89,2365
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,5,252,240,338,334,8084
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,9,246,158,314,243,5780
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,56,434,126,497,178,3276
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,70,342,124,420,182,4524
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,71,251,94,318,178,5628
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,80,286,83,324,134,1938
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,81,260,0,298,49,1862
exam scene1.mp4,0,602,20.03333333333333,2025-12-26 22:14:53.896061,84,342,125,420,231,8268
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,2,497,202,572,321,8925
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,3,95,34,138,89,2365
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,5,252,240,338,334,8084
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,9,246,158,314,243,5780
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,56,434,126,497,178,3276
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,70,342,124,420,182,4524
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,71,252,94,318,178,5544
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,80,286,83,324,134,1938
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,81,260,0,298,49,1862
exam scene1.mp4,0,603,20.066666666666666,2025-12-26 22:14:54.773662,84,342,125,420,231,8268
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,2,497,202,572,321,8925
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,3,95,34,138,89,2365
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,5,252,240,338,334,8084
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,9,246,159,314,243,5712
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,56,434,127,497,178,3213
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,70,342,124,420,182,4524
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,71,252,94,318,178,5544
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,80,286,83,324,134,1938
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,81,260,0,298,49,1862
exam scene1.mp4,0,604,20.1,2025-12-26 22:14:55.632033,84,342,125,420,231,8268
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,2,497,202,572,321,8925
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,3,95,34,138,89,2365
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,5,252,239,338,334,8170
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,9,246,159,314,243,5712
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,56,433,127,497,178,3264
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,70,342,125,420,182,4446
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,71,252,94,319,178,5628
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,80,286,83,324,134,1938
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,81,260,0,298,49,1862
exam scene1.mp4,0,605,20.133333333333333,2025-12-26 22:14:56.485987,84,343,125,420,231,8162
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,2,497,202,572,321,8925
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,3,95,34,138,89,2365
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,5,252,239,338,334,8170
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,9,246,159,314,243,5712
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,56,433,127,497,178,3264
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,70,342,125,420,182,4446
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,71,252,94,319,178,5628
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,80,286,83,324,134,1938
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,81,260,0,298,49,1862
exam scene1.mp4,0,606,20.166666666666668,2025-12-26 22:14:57.360466,84,343,125,421,231,8268
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.297798,2,497,202,572,321,8925
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,3,95,34,138,89,2365
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,5,252,240,338,334,8084
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,9,246,160,314,243,5644
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,56,433,127,497,178,3264
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,70,342,125,420,182,4446
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,71,252,94,319,178,5628
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,80,286,83,324,134,1938
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,81,260,0,298,49,1862
exam scene1.mp4,0,607,20.2,2025-12-26 22:14:58.298131,84,342,125,420,231,8268
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,2,497,202,572,321,8925
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,3,94,34,138,89,2420
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,5,252,240,338,334,8084
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,9,246,160,314,243,5644
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,56,434,127,497,178,3213
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,70,342,125,420,182,4446
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,71,252,94,319,178,5628
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,80,286,83,324,134,1938
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,81,260,0,297,49,1813
exam scene1.mp4,0,608,20.233333333333334,2025-12-26 22:14:59.171235,84,342,125,420,231,8268
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.060328,2,497,202,572,321,8925
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.060328,3,94,34,138,89,2420
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.060328,5,252,240,338,334,8084
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,9,245,160,314,243,5727
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,56,434,127,497,178,3213
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,70,342,125,420,182,4446
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,71,253,94,319,178,5544
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,80,286,83,324,134,1938
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,81,260,0,297,49,1813
exam scene1.mp4,0,609,20.266666666666666,2025-12-26 22:15:00.062344,84,342,125,420,231,8268
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,2,497,202,572,321,8925
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,3,94,34,138,89,2420
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,5,252,240,338,334,8084
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,9,246,160,314,243,5644
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,56,434,127,497,178,3213
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,70,342,125,420,182,4446
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,71,253,94,319,178,5544
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,81,260,0,297,49,1813
exam scene1.mp4,0,610,20.3,2025-12-26 22:15:00.881066,84,342,125,420,231,8268
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.692041,2,497,202,572,321,8925
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.692041,3,94,34,138,89,2420
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.692041,5,252,239,338,334,8170
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.699692,9,246,160,314,243,5644
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.699692,56,434,127,497,178,3213
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.699692,70,342,125,420,182,4446
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.699692,71,253,94,319,177,5478
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.699692,81,260,0,297,49,1813
exam scene1.mp4,0,611,20.333333333333332,2025-12-26 22:15:01.699692,84,342,125,420,231,8268
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,2,497,202,572,321,8925
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,3,94,34,138,89,2420
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,5,252,239,338,334,8170
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,9,246,159,315,243,5796
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,56,434,127,497,178,3213
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,70,342,125,420,182,4446
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,71,253,94,319,177,5478
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,81,260,0,297,49,1813
exam scene1.mp4,0,612,20.366666666666667,2025-12-26 22:15:02.494613,84,342,125,420,231,8268
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.318195,2,497,202,572,321,8925
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.318195,3,94,34,138,89,2420
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.318195,5,252,239,338,334,8170
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.326330,9,246,159,315,243,5796
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.326330,56,434,127,497,178,3213
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.326330,70,342,124,420,182,4524
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.326330,71,253,94,319,177,5478
exam scene1.mp4,0,613,20.4,2025-12-26 22:15:03.326330,84,342,125,420,231,8268
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,2,497,202,572,321,8925
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,3,94,34,138,89,2420
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,5,252,239,338,334,8170
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,9,246,159,316,243,5880
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,56,434,127,497,178,3213
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,70,342,125,420,182,4446
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,71,253,94,318,177,5395
exam scene1.mp4,0,614,20.433333333333334,2025-12-26 22:15:04.138502,84,342,125,420,231,8268
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,2,497,202,572,321,8925
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,3,94,34,138,89,2420
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,5,252,239,338,334,8170
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,9,246,158,316,243,5950
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,56,434,127,497,178,3213
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,70,342,125,420,182,4446
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,71,253,94,318,177,5395
exam scene1.mp4,0,615,20.466666666666665,2025-12-26 22:15:04.957267,84,342,125,420,231,8268
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,2,497,202,572,321,8925
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,3,94,34,138,89,2420
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,5,252,239,338,334,8170
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,9,246,158,316,243,5950
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,56,433,127,497,178,3264
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,70,342,125,420,182,4446
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,71,253,94,318,176,5330
exam scene1.mp4,0,616,20.5,2025-12-26 22:15:05.757149,84,342,125,420,231,8268
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,2,497,202,572,321,8925
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,3,94,34,138,89,2420
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,5,252,239,338,334,8170
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,9,246,158,316,243,5950
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,56,433,127,497,178,3264
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,70,342,125,420,182,4446
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,71,253,94,318,176,5330
exam scene1.mp4,0,617,20.53333333333333,2025-12-26 22:15:06.573216,84,342,125,420,231,8268
exam scene1.mp4,0,618,20.566666666666666,2025-12-26 22:15:07.342517,2,497,202,572,321,8925
